elapsed_s,odom_x,odom_y,odom_h_deg,map_x,map_y,map_h_deg,delta_x,delta_y,delta_h_deg
9.197,0.844421,0.00824,1.2854,0.835757,-0.01025,0.6388,-0.008664,-0.01849,-0.6466
9.281,0.870972,0.008545,1.0712,0.835757,-0.01025,0.6388,-0.035215,-0.018795,-0.4323
9.289,0.870972,0.008545,1.0712,0.862309,-0.010244,0.4246,-0.008663,-0.018789,-0.6465
9.382,0.898132,0.00885,0.9064,0.862309,-0.010244,0.4246,-0.035823,-0.019094,-0.4818
9.391,0.898132,0.00885,0.9064,0.889471,-0.010246,0.2598,-0.008661,-0.019096,-0.6465
9.484,0.925293,0.00885,0.7306,0.889471,-0.010246,0.2598,-0.035822,-0.019096,-0.4708
9.487,0.925293,0.00885,0.7306,0.91663,-0.010552,0.0841,-0.008663,-0.019402,-0.6465
9.587,0.952454,0.009155,0.6647,0.91663,-0.010552,0.0841,-0.035824,-0.019707,-0.5806
9.595,0.952454,0.009155,0.6647,0.943792,-0.010553,0.0182,-0.008662,-0.019708,-0.6465
9.689,0.979614,0.009155,0.5988,0.943792,-0.010553,0.0182,-0.035822,-0.019708,-0.5806
9.696,0.979614,0.009155,0.5988,0.970951,-0.01086,-0.0478,-0.008663,-0.020015,-0.6465
9.792,1.00647,0.009155,0.7031,0.970951,-0.01086,-0.0478,-0.035519,-0.020015,-0.7509
9.8,1.00647,0.009155,0.7031,0.997805,-0.011163,0.0566,-0.008665,-0.020318,-0.6465
9.891,1.03363,0.00946,0.8295,0.997805,-0.011163,0.0566,-0.035825,-0.020623,-0.7729
9.894,1.03363,0.00946,0.8295,1.024967,-0.011164,0.1829,-0.008663,-0.020624,-0.6465
9.993,1.060486,0.00946,0.8899,1.024967,-0.011164,0.1829,-0.035519,-0.020624,-0.7069
9.999,1.060486,0.00946,0.8899,1.051821,-0.011467,0.2434,-0.008665,-0.020927,-0.6465
10.094,1.087646,0.009766,0.8844,1.051821,-0.011467,0.2434,-0.035825,-0.021233,-0.641
10.101,1.087646,0.009766,0.8844,1.078983,-0.011468,0.2379,-0.008663,-0.021234,-0.6465
10.198,1.115723,0.010376,0.802,1.078983,-0.011468,0.2379,-0.03674,-0.021844,-0.5641
10.203,1.115723,0.010376,0.802,1.107954,-0.002059,0.2793,-0.007769,-0.012435,-0.5227
10.298,1.142578,0.010681,0.7581,1.107954,-0.002059,0.2793,-0.034624,-0.01274,-0.4787
10.312,1.142578,0.010681,0.7581,1.134811,-0.001999,0.2354,-0.007767,-0.01268,-0.5227
10.4,1.169739,0.010986,0.6097,1.134811,-0.001999,0.2354,-0.034928,-0.012985,-0.3744
